,reduced lam,ESS,ESS (with warmup)
0,-2.5,0.055843040347099304,0.014320747926831245
1,-1.8333332538604736,0.049254611134529114,0.013639121316373348
2,-1.1666667461395264,0.036377742886543274,0.01219592709094286
3,-0.49999988079071045,0.018112221732735634,0.008956567384302616
4,0.16666662693023682,0.022961407899856567,0.00982931349426508
5,0.8333334922790527,0.02685212530195713,0.010266080498695374
6,1.5000001192092896,0.03625946864485741,0.01138350274413824
7,2.1666667461395264,0.0406179316341877,0.011673775501549244
8,2.8333334922790527,0.04540432244539261,0.012086563743650913
9,3.5,0.05040322244167328,0.012449720874428749
10,4.1666669845581055,0.05099265277385712,0.01254828367382288
11,4.833333492279053,0.052753742784261703,0.012622264213860035
12,5.5,0.049858734011650085,0.012591459788382053
13,6.1666669845581055,0.05377885699272156,0.012837216258049011
14,6.833333492279053,0.0572650209069252,0.013080316595733166
15,7.5,0.05480452626943588,0.01304944884032011
