,reduced lam,ESS,ESS (with warmup)
0,-2.5,0.0154079245403409,0.00681705866008997
1,-1.8333332538604736,0.016768205910921097,0.0070131756365299225
2,-1.1666667461395264,0.021133456379175186,0.007735223509371281
3,-0.49999988079071045,0.024980224668979645,0.008160877972841263
4,0.16666662693023682,0.007351409178227186,0.0045095146633684635
5,0.8333334922790527,0.023084914311766624,0.007586005609482527
6,1.5000001192092896,0.027105169370770454,0.007802187465131283
7,2.1666667461395264,0.024263011291623116,0.007444907445460558
8,2.8333334922790527,0.02371072955429554,0.007273079827427864
9,3.5,0.030950171872973442,0.007817691192030907
10,4.1666669845581055,0.029355643317103386,0.007627643179148436
11,4.833333492279053,0.03088008053600788,0.007825109176337719
12,5.5,0.027696995064616203,0.007581381127238274
13,6.1666669845581055,0.0325874425470829,0.007924086414277554
14,6.833333492279053,0.027583669871091843,0.00763295590877533
15,7.5,0.03407735377550125,0.008043219335377216
