,reduced lam,ESS,ESS (with warmup)
0,-2.5,0.03759398311376572,0.013054829090833664
1,-1.8333332538604736,0.03787878528237343,0.013089003972709179
2,-1.1666667461395264,0.03215434029698372,0.012330454774200916
3,-0.49999988079071045,0.030959749594330788,0.012150666676461697
4,0.16666662693023682,0.030303027480840683,0.012048191390931606
5,0.8333334922790527,0.033557046204805374,0.012531326152384281
6,1.5000001192092896,0.04219408705830574,0.013568520545959473
7,2.1666667461395264,0.044052865356206894,0.013755157589912415
8,2.8333334922790527,0.04694835841655731,0.014025244861841202
9,3.5,0.05128204822540283,0.014388488605618477
10,4.1666669845581055,0.05154638737440109,0.014409220777451992
11,4.833333492279053,0.05681817978620529,0.01479289960116148
12,5.5,0.05464480444788933,0.014641286805272102
13,6.1666669845581055,0.05714285001158714,0.014814814552664757
14,6.833333492279053,0.05154638737440109,0.014409220777451992
15,7.5,0.05780346691608429,0.01485884003341198
