,reduced lam,ESS,ESS (with warmup)
0,-2.5,0.027173912152647972,0.007309941574931145
1,-1.8333332538604736,0.020661156624555588,0.006738544441759586
2,-1.1666667461395264,0.02118644118309021,0.006793478038161993
3,-0.49999988079071045,0.02118644118309021,0.006793478038161993
4,0.16666662693023682,0.018939394503831863,0.006544502452015877
5,0.8333334922790527,0.0229357797652483,0.006963788531720638
6,1.5000001192092896,0.021276595070958138,0.006802721414715052
7,2.1666667461395264,0.02463054284453392,0.007112374994903803
8,2.8333334922790527,0.024038461968302727,0.007062146905809641
9,3.5,0.02415459044277668,0.007072135340422392
10,4.1666669845581055,0.02590673603117466,0.007215006742626429
11,4.833333492279053,0.02551020309329033,0.0071839080192148685
12,5.5,0.025773197412490845,0.007204610854387283
13,6.1666669845581055,0.027173912152647972,0.007309941574931145
14,6.833333492279053,0.027173912152647972,0.007309941574931145
15,7.5,0.026595743373036385,0.007267441600561142
