model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,num_tuning_steps,tuning_integrator_steps,ESS
Gaussian_log_1000,100,adjusted_mclmc:0.91.3,28.109848022460938,1.2933398485183716,velocity_verlet,standard,0.9069496393203735,False,0.0,0.013605757616460323,inf,inf,inf,10000,128,avg,3,10000,171794.5,0.0016560122603550553
Gaussian_log_1000,100,nuts,14.922313690185547,0.17268221080303192,velocity_verlet,standard,0.8052828311920166,False,0.0,0.0043824766762554646,inf,inf,inf,2000,128,,-1,2000,178034.625,0.0
