model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Rosenbrock,8,mclmc:st3,10.75663948059082,0.40678662061691284,omelyan,standard,1.0,False,0.0,0.0025910092517733574,inf,inf,inf,20000,128,False,2,0.0
Rosenbrock,8,adjusted_mclmc:0.91.0,7.530889987945557,0.4332941174507141,omelyan,standard,0.9089653491973877,False,0.0,0.0014956367667764425,inf,inf,inf,20000,128,max,2,0.00045427936129271984
Rosenbrock,8,adjusted_mclmc:0.91.3,6.135509014129639,0.4552839994430542,omelyan,standard,0.9017597436904907,False,0.0,0.001201118458993733,inf,inf,inf,20000,128,avg,2,0.00038184766890481114
Rosenbrock,8,adjusted_mclmc:0.91.0,7.178767681121826,0.42908912897109985,omelyan,standard,0.9012778997421265,False,0.8,0.0010916651226580143,inf,inf,inf,20000,128,max,2,0.0002596195845399052
Rosenbrock,8,adjusted_mclmc:0.91.3,6.048121452331543,0.4435572922229767,omelyan,standard,0.896938681602478,False,0.8,0.0008227837970480323,inf,inf,inf,20000,128,avg,2,0.00029585708398371935
Rosenbrock,8,mclmc:st3,9.750177383422852,0.28069430589675903,mclachlan,standard,1.0,False,0.0,0.004515488166362047,inf,inf,inf,20000,128,False,2,0.0
Rosenbrock,8,adjusted_mclmc:0.91.0,6.058429718017578,0.30527418851852417,mclachlan,standard,0.8938309550285339,False,0.0,0.002066279761493206,inf,inf,inf,20000,128,max,2,0.0006368596223182976
Rosenbrock,8,adjusted_mclmc:0.91.3,5.287600517272949,0.3143051862716675,mclachlan,standard,0.8876433372497559,False,0.0,0.0020432048477232456,inf,inf,inf,20000,128,avg,2,0.0005947613390162587
Rosenbrock,8,adjusted_mclmc:0.91.0,5.870855331420898,0.30286768078804016,mclachlan,standard,0.8860059976577759,False,0.8,0.002094985218718648,inf,inf,inf,20000,128,max,2,0.0004972776514478028
Rosenbrock,8,adjusted_mclmc:0.91.3,5.116971969604492,0.3069395124912262,mclachlan,standard,0.8841596841812134,False,0.8,0.0013758857967332006,inf,inf,inf,20000,128,avg,2,0.000431924156146124
Rosenbrock,8,mclmc:st3,6.8207688331604,0.13394665718078613,velocity_verlet,standard,1.0,False,0.0,0.0,inf,inf,inf,20000,128,False,2,0.0
Rosenbrock,8,adjusted_mclmc:0.91.0,4.1128997802734375,0.20711776614189148,velocity_verlet,standard,0.888237476348877,False,0.0,0.002177079441025853,inf,inf,inf,20000,128,max,2,0.0005074276705272496
Rosenbrock,8,adjusted_mclmc:0.91.3,3.967034101486206,0.2062782347202301,velocity_verlet,standard,0.8899387717247009,False,0.0,0.0021620828192681074,inf,inf,inf,20000,128,avg,2,0.0004743827448692173
Rosenbrock,8,adjusted_mclmc:0.91.0,3.986781120300293,0.1956106722354889,velocity_verlet,standard,0.8795650005340576,False,0.8,0.001054717693477869,inf,inf,inf,20000,128,max,2,0.00032027176348492503
Rosenbrock,8,adjusted_mclmc:0.91.3,3.7540130615234375,0.19330769777297974,velocity_verlet,standard,0.8856695294380188,False,0.8,0.0012522581964731216,inf,inf,inf,20000,128,avg,2,0.0003778102691285312
Rosenbrock,8,nuts,0.0,0.0,velocity_verlet,standard,0.7235097289085388,False,0.0,0.001120933797210455,inf,inf,inf,20000,128,,-1,0.0
