model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,num_tuning_steps,tuning_integrator_steps,ESS
Gaussian_Gamma_1,100,adjusted_mclmc_with_nuts_tuning_alba_True:0.91.3,20.0,0.15792809426784515,velocity_verlet,standard,0.907983124256134,False,0.0,0.0011807233095169067,inf,inf,inf,30000,128,avg,2,0,4862024.0,0.00029966686270199716
Gaussian_Gamma_1,100,adjusted_mclmc_with_nuts_tuning_alba_True:0.91.3,20.0,0.15323518216609955,velocity_verlet,standard,0.9071087837219238,False,0.2,0.0007875238661654294,inf,inf,inf,30000,128,avg,2,0,4878133.5,0.0002563540474511683
