model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Brownian,32,mclmc:st3,2.1408281326293945,0.31469881534576416,mclachlan,standard,1.0,False,0.0,0.06353240460157394,inf,inf,inf,20000,128,False,2,0.011371389962732792
Brownian,32,adjusted_mclmc:0.91.0,1.9462672472000122,0.3186509609222412,mclachlan,standard,0.900617241859436,False,0.0,0.03212566301226616,inf,inf,inf,20000,128,max,2,0.0054594045504927635
Brownian,32,adjusted_mclmc:0.91.3,1.0052714347839355,0.36353105306625366,mclachlan,standard,0.8857144713401794,False,0.0,0.02695864997804165,inf,inf,inf,20000,128,avg,2,0.003190546063706279
Brownian,32,adjusted_mclmc:0.91.0,1.9484034776687622,0.3119845390319824,mclachlan,standard,0.9011911749839783,False,0.5,0.028494488447904587,inf,inf,inf,20000,128,max,2,0.004870548844337463
Brownian,32,adjusted_mclmc:0.91.3,1.0356942415237427,0.35646235942840576,mclachlan,standard,0.8879534006118774,False,0.5,0.023914845660328865,inf,inf,inf,20000,128,avg,2,0.004259626846760511
Brownian,32,adjusted_mclmc:0.91.0,1.9349392652511597,0.31738483905792236,mclachlan,standard,0.9012075662612915,False,0.8,0.024014834314584732,inf,inf,inf,20000,128,max,2,0.0046087694354355335
Brownian,32,adjusted_mclmc:0.91.3,1.022843599319458,0.3554633855819702,mclachlan,standard,0.8925772905349731,False,0.8,0.02280578576028347,inf,inf,inf,20000,128,avg,2,0.0036365462001413107
Brownian,32,mclmc:st3,1.6127893924713135,0.13808205723762512,velocity_verlet,standard,1.0,False,0.0,0.053619302809238434,inf,inf,inf,20000,128,False,2,0.009406452998518944
Brownian,32,adjusted_mclmc:0.91.0,1.8146438598632812,0.15795259177684784,velocity_verlet,standard,0.9003643989562988,False,0.0,0.03559472784399986,inf,inf,inf,20000,128,max,2,0.005903756245970726
Brownian,32,adjusted_mclmc:0.91.3,0.997389554977417,0.17176659405231476,velocity_verlet,standard,0.8961641192436218,False,0.0,0.021716849878430367,inf,inf,inf,20000,128,avg,2,0.004032901022583246
Brownian,32,adjusted_mclmc:0.91.0,1.9394662380218506,0.15217182040214539,velocity_verlet,standard,0.8985008597373962,False,0.5,0.02859634719789028,inf,inf,inf,20000,128,max,2,0.004664897918701172
Brownian,32,adjusted_mclmc:0.91.3,1.0255972146987915,0.168222576379776,velocity_verlet,standard,0.8932592272758484,False,0.5,0.01848604530096054,inf,inf,inf,20000,128,avg,2,0.003117955755442381
Brownian,32,adjusted_mclmc:0.91.0,1.8499150276184082,0.15046221017837524,velocity_verlet,standard,0.8975106477737427,False,0.8,0.024076728150248528,inf,inf,inf,20000,128,max,2,0.0034380441065877676
Brownian,32,adjusted_mclmc:0.91.3,0.9940164089202881,0.1613549441099167,velocity_verlet,standard,0.8973185420036316,False,0.8,0.01662272773683071,inf,inf,inf,20000,128,avg,2,0.0028457471635192633
Brownian,32,nuts,0.0,0.0,velocity_verlet,standard,0.7861790060997009,False,0.0,0.017918262630701065,inf,inf,inf,20000,128,,-1,0.0033192243427038193
