model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,num_tuning_steps,ESS
Rosenbrock,36,adjusted_unadjusted_mclmc:0.91.3,6.0,0.2810024619102478,velocity_verlet,standard,0.9001436829566956,True,0.0,0.003901640884578228,inf,inf,inf,160000,128,avg,1,1000,0.0006915759295225143
Rosenbrock,36,adjusted_unadjusted_mclmc:0.91.3,6.0,0.5727304816246033,mclachlan,standard,0.8870995044708252,True,0.0,0.0038760481402277946,inf,inf,inf,160000,128,avg,1,1000,0.000589718867558986
