model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Gaussian_log_216,100,mclmc:st3,16.140703201293945,4.826911926269531,mclachlan,standard,1.0,False,0.0,0.07763975113630295,inf,inf,inf,100000,128,False,1,0.006772314663976431
Gaussian_log_216,100,mclmc:st3,16.209562301635742,4.851947784423828,mclachlan,standard,1.0,False,0.0,0.07451564818620682,inf,inf,inf,100000,128,False,2,0.00599951995536685
Gaussian_log_216,100,adjusted_mclmc:0.91.0,38.50971221923828,4.728575229644775,mclachlan,standard,0.9089565873146057,False,0.0,0.01948675327003002,inf,inf,inf,40000,128,max,2,0.002696980256587267
Gaussian_log_216,100,adjusted_mclmc:0.91.3,21.606449127197266,4.853794097900391,mclachlan,standard,0.9118910431861877,False,0.0,0.03509651497006416,inf,inf,inf,40000,128,avg,2,0.004486969206482172
Gaussian_log_216,100,adjusted_mclmc:0.91.0,38.47813034057617,4.653074264526367,mclachlan,standard,0.908257246017456,False,0.8,0.03148692101240158,inf,inf,inf,40000,128,max,2,0.003655071835964918
Gaussian_log_216,100,adjusted_mclmc:0.91.3,21.59042739868164,4.760895729064941,mclachlan,standard,0.912696897983551,False,0.8,0.04536708444356918,inf,inf,inf,40000,128,avg,2,0.004928118549287319
Gaussian_log_216,100,adjusted_hmc:0.91.3,23.699790954589844,0.580605149269104,mclachlan,standard,0.8014114499092102,False,0.0,0.0031895311549305916,inf,inf,inf,40000,128,max,3,0.00038298312574625015
Gaussian_log_216,100,adjusted_hmc:0.91.3,19.243282318115234,0.5810682773590088,mclachlan,standard,0.8001829385757446,False,0.0,0.00391123304143548,inf,inf,inf,40000,128,avg,3,0.0004521521332208067
Gaussian_log_216,100,nuts,0.0,0.0,velocity_verlet,standard,0.8028714060783386,False,0.0,0.0091914227232337,inf,inf,inf,40000,128,,-1,0.001161070540547371
