model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Funnel,20,mclmc:st3,84.57984924316406,1.0513789653778076,mclachlan,standard,1.0,False,0.0,0.005722133442759514,0.12188686430454254,0.0008795623434707522,0.021681636571884155,200000,128,False,2,0.0
Funnel,20,adjusted_mclmc:0.91.0,13.115728378295898,1.490678310394287,mclachlan,standard,0.8660678863525391,False,0.0,0.003749297931790352,0.06603844463825226,0.0002031915937550366,0.008253186009824276,200000,128,max,2,0.0
Funnel,20,adjusted_mclmc:0.91.3,11.135354995727539,1.47517728805542,mclachlan,standard,0.8609827756881714,False,0.0,0.004593190737068653,0.0553416833281517,0.0013225788716226816,0.014462383463978767,200000,128,avg,2,0.0
Funnel,20,adjusted_mclmc:0.91.0,10.83354377746582,1.4017918109893799,mclachlan,standard,0.8693156242370605,False,0.8,0.004256294574588537,0.03739599883556366,5.267714004730806e-05,0.004634887911379337,200000,128,max,2,0.0
Funnel,20,adjusted_mclmc:0.91.3,10.140935897827148,1.4452927112579346,mclachlan,standard,0.8511377573013306,False,0.8,0.003583532990887761,0.03313069045543671,5.0000494411506224e-06,0.00030420260736718774,200000,128,avg,2,0.0
Funnel,20,mclmc:st3,67.6217041015625,0.6205838918685913,velocity_verlet,standard,1.0,False,0.0,0.006534666288644075,0.04367922246456146,0.00032899840152822435,0.011020119301974773,200000,128,False,2,0.0
Funnel,20,adjusted_mclmc:0.91.0,7.9655914306640625,0.9701957702636719,velocity_verlet,standard,0.871198296546936,False,0.0,0.005756448023021221,0.038681626319885254,0.0002004962443606928,0.006062202621251345,200000,128,max,2,0.0
Funnel,20,adjusted_mclmc:0.91.3,8.324784278869629,1.0122318267822266,velocity_verlet,standard,0.8632262945175171,False,0.0,0.004549231380224228,0.03936927765607834,0.00019815585983451456,0.005463537760078907,200000,128,avg,2,0.0
Funnel,20,adjusted_mclmc:0.91.0,7.858379364013672,0.8680553436279297,velocity_verlet,standard,0.8593506813049316,False,0.8,0.005786553490906954,0.028200872242450714,5.0000494411506224e-06,0.000305869965814054,200000,128,max,2,0.0
Funnel,20,adjusted_mclmc:0.91.3,6.952042579650879,0.8687354326248169,velocity_verlet,standard,0.8734097480773926,False,0.8,0.00477963499724865,0.022722501307725906,5.0000494411506224e-06,0.0005574299721047282,200000,128,avg,2,0.0
Funnel,20,nuts,0.0,0.0,velocity_verlet,standard,0.7546200752258301,False,0.0,0.0036106526385992765,0.16243049502372742,5.0000494411506224e-06,0.0003119717293884605,200000,128,,-1,0.0
