model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,num_tuning_steps,ESS
Funnel,20,adjusted_unadjusted_mclmc:0.91.3,4.4721360206604,0.3250867426395416,velocity_verlet,standard,0.846333920955658,True,0.0,0.004280963446944952,inf,inf,inf,200000,128,avg,1,1000,0.0
Funnel,20,adjusted_unadjusted_mclmc:0.91.3,4.4721360206604,0.5001364946365356,mclachlan,standard,0.8467351794242859,True,0.0,0.0026053295005112886,inf,inf,inf,200000,128,avg,1,1000,0.0
