model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,num_tuning_steps,tuning_integrator_steps,ESS
Gaussian_Gamma_1,100,adjusted_mclmc:0.91.3,12.935911178588867,0.18666324019432068,velocity_verlet,standard,0.9019777178764343,False,0.0,0.000837908242829144,inf,inf,inf,30000,128,avg,5,100000,10195778.0,0.000317046360578388
Gaussian_Gamma_1,100,nuts,6.897226810455322,0.02371305599808693,velocity_verlet,standard,0.8047136068344116,False,0.0,0.0010776552371680737,inf,inf,inf,5000,128,,-1,2000,549582.0,0.0002891270269174129
