model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
GermanCredit,51,mclmc:st3,7.312723159790039,0.6418107748031616,omelyan,standard,1.0,False,0.0,0.0,3.644839286804199,0.009862590581178665,0.07785070687532425,80000,128,False,1,0.0
GermanCredit,51,mclmc:st3,6.727865219116211,0.6055160760879517,omelyan,standard,1.0,False,0.0,0.0,3.3392348289489746,0.006615643389523029,0.054653365164995193,80000,128,False,2,0.0
GermanCredit,51,adjusted_mclmc:0.91.3,17.495967864990234,0.6661452651023865,omelyan,standard,0.9065303802490234,False,0.0,0.004175760317593813,0.596013069152832,0.5336856842041016,0.5953963398933411,40000,128,max,3,0.0004849957476835698
GermanCredit,51,adjusted_mclmc:0.91.3,12.315839767456055,0.7229719161987305,omelyan,standard,0.9033158421516418,False,0.0,0.005836586933583021,0.5092198848724365,0.3737216591835022,0.5078694224357605,40000,128,avg,3,0.0007341389427892864
GermanCredit,51,adjusted_mclmc:0.91.3,17.608253479003906,0.652015209197998,omelyan,standard,0.9067373871803284,False,0.8,0.006215311121195555,0.9079656600952148,0.6834272146224976,0.9035529494285583,40000,128,max,3,0.0007337520364671946
GermanCredit,51,adjusted_mclmc:0.91.3,12.338029861450195,0.7034907341003418,omelyan,standard,0.904647707939148,False,0.8,0.007968533784151077,0.5496861934661865,0.38174259662628174,0.5459415912628174,40000,128,avg,3,0.0010210576001554728
GermanCredit,51,adjusted_hmc:0.91.3,7.0615081787109375,0.11916608363389969,omelyan,standard,0.9605096578598022,False,0.0,0.0005063863936811686,0.10241872072219849,0.07763967663049698,0.10102438181638718,40000,128,max,3,7.156780338846147e-05
GermanCredit,51,adjusted_hmc:0.91.3,7.035280227661133,0.11916612088680267,omelyan,standard,0.9605585336685181,False,0.0,0.0005172518431209028,0.10243195295333862,0.07763967663049698,0.10104002803564072,40000,128,avg,3,7.186246511992067e-05
GermanCredit,51,mclmc:st3,14.9002046585083,0.4274767339229584,mclachlan,standard,1.0,False,0.0,0.017844397574663162,0.02981998398900032,0.010763374157249928,0.02780301496386528,80000,128,False,1,0.0
GermanCredit,51,mclmc:st3,14.833491325378418,0.4169982671737671,mclachlan,standard,1.0,False,0.0,0.016388069838285446,0.02904607355594635,0.010484938509762287,0.026360755786299706,80000,128,False,2,0.0008267606026493013
GermanCredit,51,adjusted_mclmc:0.91.3,16.615001678466797,0.3658839762210846,mclachlan,standard,0.9038606286048889,False,0.0,0.005409863777458668,0.5310810208320618,0.10265161097049713,0.5071152448654175,40000,128,max,3,0.0005128073389641941
GermanCredit,51,adjusted_mclmc:0.91.3,12.079818725585938,0.3913812041282654,mclachlan,standard,0.8992695808410645,False,0.0,0.007739930879324675,0.4577961564064026,0.27733856439590454,0.45265325903892517,40000,128,avg,3,0.000808822805993259
GermanCredit,51,adjusted_mclmc:0.91.3,16.63544273376465,0.36274707317352295,mclachlan,standard,0.9052892923355103,False,0.8,0.008246551267802715,0.757792592048645,0.0749431848526001,0.6371526718139648,40000,128,max,3,0.0008994989329949021
GermanCredit,51,adjusted_mclmc:0.91.3,12.098404884338379,0.38329049944877625,mclachlan,standard,0.9035730361938477,False,0.8,0.009823350235819817,0.4763902723789215,0.27824148535728455,0.4690183997154236,40000,128,avg,3,0.001076623098924756
GermanCredit,51,adjusted_hmc:0.91.3,4.205758571624756,0.06824612617492676,mclachlan,standard,0.9057343006134033,False,0.0,0.0003889604995492846,0.03162078559398651,0.017521878704428673,0.031287211924791336,40000,128,max,3,4.732643355964683e-05
GermanCredit,51,adjusted_hmc:0.91.3,4.205758571624756,0.06824612617492676,mclachlan,standard,0.9057343006134033,False,0.0,0.0003889604995492846,0.03162078559398651,0.017521878704428673,0.031287211924791336,40000,128,avg,3,4.732643355964683e-05
GermanCredit,51,mclmc:st3,13.478246688842773,0.22049233317375183,velocity_verlet,standard,1.0,False,0.0,0.020525451749563217,0.015088243409991264,0.0059578027576208115,0.01431793812662363,80000,128,False,1,0.0024585125502198935
GermanCredit,51,mclmc:st3,13.412166595458984,0.22294661402702332,velocity_verlet,standard,1.0,False,0.0,0.019596315920352936,0.015235370956361294,0.006289768498390913,0.0143293971195817,80000,128,False,2,0.0027143671177327633
GermanCredit,51,adjusted_mclmc:0.91.3,11.21938419342041,0.25475966930389404,velocity_verlet,standard,0.8980401754379272,False,0.0,0.009187480434775352,0.4223552942276001,0.022460049018263817,0.32227542996406555,40000,128,max,3,0.001208488130941987
GermanCredit,51,adjusted_mclmc:0.91.3,10.427160263061523,0.25711876153945923,velocity_verlet,standard,0.8959119319915771,False,0.0,0.010560075752437115,0.3950566053390503,0.0473523773252964,0.3261106312274933,40000,128,avg,3,0.0012596079614013433
GermanCredit,51,adjusted_mclmc:0.91.3,10.38570499420166,0.2325369119644165,velocity_verlet,standard,0.8985294699668884,False,0.8,0.01094098761677742,0.39398330450057983,0.012953868135809898,0.22922196984291077,40000,128,max,3,0.0014812865993008018
GermanCredit,51,adjusted_mclmc:0.91.3,9.788888931274414,0.23355263471603394,velocity_verlet,standard,0.8981837630271912,False,0.8,0.011707318015396595,0.3433855473995209,0.0052353385835886,0.18608537316322327,40000,128,avg,3,0.001541641540825367
GermanCredit,51,adjusted_hmc:0.91.3,2.624210834503174,0.05273650214076042,velocity_verlet,standard,0.7830440998077393,False,0.0,0.0004799121234100312,0.01579899899661541,0.006715989205986261,0.015449159778654575,40000,128,max,3,5.854627306689508e-05
