model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Brownian,32,mclmc:st3,2.3584485054016113,0.31640520691871643,mclachlan,standard,1.0,False,0.0,0.0791139230132103,0.2105095088481903,0.10906925052404404,0.20526139438152313,40000,128,False,1,0.011256190948188305
Brownian,32,mclmc:st3,2.402726650238037,0.31897270679473877,mclachlan,standard,1.0,False,0.0,0.08695652335882187,0.212458074092865,0.07898624986410141,0.2037942111492157,40000,128,False,2,0.014898688532412052
Brownian,32,adjusted_mclmc:0.91.0,1.9745213985443115,0.3324397802352905,mclachlan,standard,0.8909726142883301,False,0.0,0.033318936824798584,0.37550047039985657,0.07559822499752045,0.35120072960853577,40000,128,True,2,0.0065031517297029495
Brownian,32,adjusted_mclmc:0.91.3,2.002816677093506,0.33273845911026,mclachlan,standard,0.8915996551513672,False,0.0,0.03816814348101616,0.35524964332580566,0.024844007566571236,0.28270214796066284,40000,128,True,2,0.0059507982805371284
Brownian,32,adjusted_mclmc:0.91.0,0.7846048474311829,0.38613665103912354,mclachlan,standard,0.8708219528198242,False,0.0,0.017892511561512947,0.12476637214422226,2.500125083315652e-05,0.003078745910897851,40000,128,False,2,0.003293919377028942
Brownian,32,adjusted_mclmc:0.91.3,1.040618658065796,0.37052223086357117,mclachlan,standard,0.8803372383117676,False,0.0,0.02839738130569458,0.20645901560783386,0.005304958671331406,0.13930463790893555,40000,128,False,2,0.004438416101038456
Brownian,32,adjusted_mclmc:0.91.0,1.993796467781067,0.3239614963531494,mclachlan,standard,0.8932937979698181,False,0.8,0.02518271468579769,0.34917524456977844,0.040201157331466675,0.3217485845088959,40000,128,True,2,0.004041358362883329
Brownian,32,adjusted_mclmc:0.91.3,1.900475025177002,0.32293012738227844,mclachlan,standard,0.8965305089950562,False,0.8,0.029166534543037415,0.32947850227355957,0.018160589039325714,0.2320488840341568,40000,128,True,2,0.004518104717135429
Brownian,32,adjusted_mclmc:0.91.0,0.8047891855239868,0.3808366656303406,mclachlan,standard,0.8701075315475464,False,0.8,0.023022837936878204,0.17720678448677063,0.012259832583367825,0.1460176557302475,40000,128,False,2,0.004253098741173744
Brownian,32,adjusted_mclmc:0.91.3,1.0200036764144897,0.35985657572746277,mclachlan,standard,0.8809351921081543,False,0.8,0.021305305883288383,0.20732536911964417,2.500124719517771e-05,0.0031325186137109995,40000,128,False,2,0.0031437163706868887
Brownian,32,nuts,0.0,0.0,velocity_verlet,standard,0.7899408936500549,False,0.0,0.01881040632724762,0.37194547057151794,0.06206689402461052,0.3553081452846527,40000,128,,-1,0.002986339619383216
