model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Gaussian_outliers_1669,100,mclmc:st3,57.4101448059082,12.27358627319336,mclachlan,standard,1.0,False,0.0,0.07668711990118027,inf,inf,inf,100000,128,False,1,0.002163659082725644
Gaussian_outliers_1669,100,mclmc:st3,53.25170135498047,12.275077819824219,mclachlan,standard,1.0,False,0.0,0.08196721225976944,inf,inf,inf,100000,128,False,2,0.0021552653051912785
Gaussian_outliers_1669,100,adjusted_mclmc:0.9,134.40357971191406,13.394826889038086,mclachlan,standard,0.9023290276527405,False,0.0,0.01419171504676342,0.7973145246505737,0.7183811068534851,0.7952322959899902,40000,128,True,1,0.001620459253899753
Gaussian_outliers_1669,100,adjusted_mclmc:0.9,266.6671142578125,13.369869232177734,mclachlan,standard,0.9029603600502014,False,0.0,0.007569111417979002,0.7776815295219421,0.7168334722518921,0.7771078944206238,40000,128,True,2,0.0009703236282803118
Gaussian_outliers_1669,100,adjusted_mclmc:0.9,56.92230224609375,13.33034896850586,mclachlan,standard,0.9012447595596313,False,0.0,0.027081603184342384,0.9780712127685547,0.7562727332115173,0.9745555520057678,40000,128,False,1,0.0010046589886769652
Gaussian_outliers_1669,100,adjusted_mclmc:0.9,57.20487594604492,13.368972778320312,mclachlan,standard,0.9004167318344116,False,0.0,0.0284804105758667,0.960885226726532,0.764396607875824,0.9565515518188477,40000,128,False,2,0.0008629151852801442
Gaussian_outliers_1669,100,adjusted_mclmc:0.9,127.702880859375,13.219278335571289,mclachlan,standard,0.9029114246368408,False,0.8,0.01872296817600727,0.6968538165092468,0.1677902638912201,0.3351064920425415,40000,128,True,1,0.0015360430115833879
Gaussian_outliers_1669,100,adjusted_mclmc:0.9,260.68341064453125,12.975817680358887,mclachlan,standard,0.9041756391525269,False,0.8,0.011521262116730213,1.099278211593628,0.16839171946048737,0.5244019031524658,40000,128,True,2,0.001480616396293044
Gaussian_outliers_1669,100,adjusted_mclmc:0.9,56.811676025390625,12.230708122253418,mclachlan,standard,0.903664231300354,False,0.8,0.031051579862833023,0.2529207766056061,0.16500408947467804,0.21721655130386353,40000,128,False,1,0.0007129294099286199
Gaussian_outliers_1669,100,adjusted_mclmc:0.9,56.43284225463867,12.321310043334961,mclachlan,standard,0.9011328220367432,False,0.8,0.03051484003663063,0.24686776101589203,0.16453619301319122,0.2107803076505661,40000,128,False,2,0.0007810854003764689
Gaussian_outliers_1669,100,nuts,0.0,0.0,velocity_verlet,standard,0.8060503005981445,False,0.0,0.031141001731157303,inf,inf,inf,40000,128,,-1,0.0
Gaussian_outliers_1669,100,nuts,0.0,0.0,mclachlan,standard,0.8159451484680176,False,0.0,0.03116430900990963,inf,inf,inf,40000,128,,-1,0.0005312439170666039
