model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Rosenbrock,36,adjusted_mclmc:fast_gridFalse,25.74627685546875,0.5299165844917297,mclachlan,gridsearch,0.9031535387039185,False,0.0,0.002541020279750228,0.0,0.0,0.0,80000,50,True,1,0.0005145565955899656
Rosenbrock,36,mclmc:st3,30.869510650634766,0.6005237102508545,mclachlan,standard,1.0,False,0.0,0.005397819448262453,0.011610114015638828,0.008448371663689613,0.01133402343839407,80000,50,False,1,0.0008672124240547419
Rosenbrock,36,mclmc:st3,31.649871826171875,0.5880373120307922,mclachlan,standard,1.0,False,0.0,0.004709871951490641,0.011506189592182636,0.008174523711204529,0.011173275299370289,80000,50,False,2,0.0007091192528605461
Rosenbrock,36,adjusted_mclmc:0.91.0,13.392823219299316,0.5757649540901184,mclachlan,standard,0.8908207416534424,False,0.0,0.0021224068477749825,0.10010845959186554,0.04060184583067894,0.09078724682331085,80000,50,True,2,0.00031730750924907625
Rosenbrock,36,adjusted_mclmc:0.91.3,12.694721221923828,0.5790231823921204,mclachlan,standard,0.888192355632782,False,0.0,0.0018922771560028195,0.08879657834768295,0.03066106326878071,0.07729349285364151,80000,50,True,2,0.0002376006741542369
Rosenbrock,36,adjusted_mclmc:0.91.0,11.029714584350586,0.5872920751571655,mclachlan,standard,0.886676549911499,False,0.0,0.0016602369723841548,0.0702027902007103,0.04675974324345589,0.06917088478803635,80000,50,False,2,0.0002577478007879108
Rosenbrock,36,adjusted_mclmc:0.91.3,11.98913288116455,0.5863950252532959,mclachlan,standard,0.881809651851654,False,0.0,0.0020375619642436504,0.07894761115312576,0.029649587348103523,0.06922115385532379,80000,50,False,2,0.00022147007985040545
Rosenbrock,36,adjusted_mclmc:0.91.0,12.876093864440918,0.5706969499588013,mclachlan,standard,0.8837790489196777,False,0.8,0.0012833580840379,0.07081219553947449,0.025736041367053986,0.06240955367684364,80000,50,True,2,0.00020445713016670197
Rosenbrock,36,adjusted_mclmc:0.91.3,13.0639066696167,0.5699563026428223,mclachlan,standard,0.8839609622955322,False,0.8,0.0013322319136932492,0.07110007107257843,0.02511567994952202,0.0631498172879219,80000,50,True,2,0.0001883567892946303
Rosenbrock,36,adjusted_mclmc:0.91.0,10.460797309875488,0.5827212333679199,mclachlan,standard,0.8756101727485657,False,0.8,0.0011442649411037564,0.04433366283774376,0.00795338861644268,0.03924524784088135,80000,50,False,2,0.0001716185361146927
Rosenbrock,36,adjusted_mclmc:0.91.3,11.612883567810059,0.5782944560050964,mclachlan,standard,0.8819752335548401,False,0.8,0.0011889523593708873,0.05690673738718033,0.024172639474272728,0.05026788264513016,80000,50,False,2,0.00016966433031484485
Rosenbrock,36,nuts,0.0,0.0,velocity_verlet,standard,0.8032246232032776,False,0.0,0.0016420887550339103,0.24507015943527222,0.09021581709384918,0.23778128623962402,80000,50,,-1,0.0002864336420316249
