model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Gaussian_linear_1.0,9,mclmc:st3,2.497589588165283,3.3469526767730713,mclachlan,standard,1.0,False,0.0,0.4065040647983551,inf,inf,inf,1000,128,False,1,0.10775861889123917
Gaussian_linear_1.0,9,mclmc:st2,2.9510116577148438,3.3469526767730713,mclachlan,standard,1.0,False,0.0,0.42016807198524475,inf,inf,inf,1000,128,False,1,0.10162601619958878
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,3.5218329429626465,3.2011563777923584,mclachlan,standard,0.9788151979446411,False,0.0,0.32695940136909485,0.4088955521583557,0.29643240571022034,0.3988184630870819,1000,128,True,1,0.07822264730930328
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,3.391047477722168,3.0827689170837402,mclachlan,standard,0.9813530445098877,False,0.0,0.30921441316604614,0.37832146883010864,0.27130958437919617,0.372113436460495,1000,128,True,2,0.07652276009321213
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,2.99006986618042,2.7178120613098145,mclachlan,standard,0.9874668121337891,False,0.0,0.21745117008686066,0.2922861576080322,0.22265546023845673,0.28973522782325745,1000,128,False,1,0.07057033479213715
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,2.9359288215637207,2.669024705886841,mclachlan,standard,0.9881340265274048,False,0.0,0.2392343133687973,0.2791249752044678,0.22787143290042877,0.2774979770183563,1000,128,False,2,0.06845560669898987
Gaussian_linear_1.0,9,mclmc:st3,1.4107670783996582,5.590274810791016,omelyan,standard,1.0,False,0.0,0.18518517911434174,inf,inf,inf,1000,128,False,1,0.05847953259944916
Gaussian_linear_1.0,9,mclmc:st2,2.9880261421203613,5.590274810791016,omelyan,standard,1.0,False,0.0,0.20618556439876556,inf,inf,inf,1000,128,False,1,0.05747126415371895
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,3.5228333473205566,3.202064037322998,omelyan,standard,0.9985200762748718,False,0.0,0.1477961540222168,0.43792200088500977,0.3106900155544281,0.4249151945114136,1000,128,True,1,0.032520443201065063
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,3.3543190956115723,3.049379587173462,omelyan,standard,0.9988925457000732,False,0.0,0.12626256048679352,0.3895222544670105,0.28572726249694824,0.38430196046829224,1000,128,True,2,0.03212333470582962
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,2.9848031997680664,2.7130088806152344,omelyan,standard,0.9993721842765808,False,0.0,0.09044186025857925,0.3003063201904297,0.2354213297367096,0.29777348041534424,1000,128,False,1,0.02936803176999092
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,2.9408440589904785,2.6734933853149414,omelyan,standard,0.9994183778762817,False,0.0,0.09990004450082779,0.2889554500579834,0.22637954354286194,0.2871965169906616,1000,128,False,2,0.030102333053946495
Gaussian_linear_1.0,9,mclmc:st3,2.8030459880828857,1.7835098505020142,velocity_verlet,standard,1.0,False,0.0,0.29154518246650696,inf,inf,inf,1000,128,False,1,0.0
Gaussian_linear_1.0,9,mclmc:st2,3.0013065338134766,1.7835098505020142,velocity_verlet,standard,1.0,False,0.0,0.2849002778530121,inf,inf,inf,1000,128,False,1,0.0
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,3.430600166320801,2.739203929901123,velocity_verlet,standard,0.9118496179580688,False,0.0,0.5901653170585632,0.410799115896225,0.21188758313655853,0.401260644197464,1000,128,True,1,0.1412181407213211
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,3.3709702491760254,2.859816074371338,velocity_verlet,standard,0.9045237898826599,False,0.0,0.5143722295761108,0.3869204521179199,0.0920400321483612,0.3733969032764435,1000,128,True,2,0.14106528460979462
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,2.989067554473877,2.712743043899536,velocity_verlet,standard,0.9204020500183105,False,0.0,0.456058531999588,0.2973509132862091,0.2392110377550125,0.29543474316596985,1000,128,False,1,0.13606543838977814
Gaussian_linear_1.0,9,adjusted_mclmc:0.9,2.9154739379882812,2.649279832839966,velocity_verlet,standard,0.9250196814537048,False,0.0,0.5105078220367432,0.2817996144294739,0.11643543094396591,0.2765820622444153,1000,128,False,2,0.1566731035709381
Gaussian_linear_1.0,9,nuts,0.0,0.0,velocity_verlet,standard,0.8104084730148315,False,0.0,0.047781966626644135,inf,inf,inf,1000,128,,-1,0.015129531733691692
Gaussian_linear_1.0,9,nuts,0.0,0.0,mclachlan,standard,0.8406809568405151,False,0.0,0.001569463755004108,inf,inf,inf,1000,128,,-1,0.0
