ESS,L,L err,eps,eps err,Var[E]/d,Var[E]/d err
0.5263157894736842,2.2662051718256255,0.30388922114241285,2.5233815817060457,0.0627553027438024,0.019825405969970167,0.00528648391995863
0.4219409282700422,2.7193642226486543,0.549080875676517,2.4925430650825886,0.060721915067320914,0.019913829017136203,0.005108612890855953
0.303951367781155,3.4993216251030805,1.2658447942022668,2.4667204705150683,0.0648637181356736,0.02006061762560158,0.005705364758506142
0.2028397565922921,6.168016959022668,6.586097117345454,2.447568835638321,0.06263530150617293,0.019961634380116347,0.00572025966828136
0.19607843137254902,8.27374339655084,5.490877134262974,2.43535136713378,0.12210673266100969,0.020614039302816817,0.007806150763748262
0.2631578947368421,11.13611886705405,6.460980542033677,2.440299387648065,0.06996153465103405,0.021185523984371554,0.007686010579331576
0.3184713375796178,10.511362231176362,3.888811677433559,2.4344786399021383,0.11728364406120241,0.022654352341541707,0.00970881624157775
0.3333333333333333,8.649086668117654,2.2493754228487615,2.4133724535905836,0.08260996697764383,0.021272080008085316,0.008023161837833297
0.373134328358209,7.393894217565778,1.363533498444799,2.4075797090405313,0.07401229627718159,0.021848586624167807,0.007792440080894998
0.36900369003690037,6.419768946909096,0.9595196483563768,2.37002860521822,0.11280494989969701,0.02136028978285425,0.008070387793252651
0.37735849056603776,5.797056274213694,0.7699851107824839,2.3519831199915213,0.09557284486741356,0.020827365887993637,0.007999854998335615
0.3816793893129771,5.305448715371808,0.603141303934955,2.3384044594216826,0.08350315288806004,0.021541184043665867,0.008938498524258341
0.38461538461538464,4.949549367819521,0.51687888544169,2.313586560838745,0.08133713352758436,0.020653209679177224,0.0074836338571613835
0.3831417624521073,4.649620471676047,0.4385261043903539,2.282390338249406,0.08793142078015168,0.020071542191347984,0.007735239002431459
0.39215686274509803,4.40470534473521,0.3881428245513332,2.256896210852562,0.1113664359449417,0.019917652171919493,0.008258343809804966
0.39215686274509803,4.193678218042238,0.33870042714045245,2.2356248656057995,0.11306424962745171,0.01962207921141113,0.007527545566438183
