ESS,L,L err,eps,eps err,Var[E]/d,Var[E]/d err
0.32679738562091504,7.123086404695619,1.4462901076034433,4.854392461800834,0.08614265658718132,0.01956048150203847,0.004787217127240834
0.2808988764044944,8.369197633513341,2.065561920883024,4.834964467364877,0.09317037065144075,0.01993158163617497,0.005122676647146463
0.14771048744460857,10.157350960921658,3.0169696297343984,4.828481838185448,0.09548338683117363,0.02070584575694889,0.005334562969175684
0.14084507042253522,12.436417553672317,4.326358292169307,4.796303209733485,0.38739074673353247,0.02130595708209578,0.0060938978202863545
0.15503875968992248,16.66442442319444,5.770079612188514,4.84773329847619,0.09866012100092178,0.02262100133599194,0.006214026414397653
0.22573363431151242,20.11516069492843,6.182384879703169,4.813062313788419,0.22749747988679764,0.022098966911114192,0.007543536052600603
0.273224043715847,20.8230129672708,5.5860731210766845,4.773966168074088,0.44644678530485865,0.02237924421945048,0.007375495104420494
0.2881844380403458,20.463503723787408,4.086622869838766,4.780939322689782,0.3231777677844107,0.02205739457728431,0.007156567560313547
0.2976190476190476,19.00823113789132,3.4838390995761346,4.759461056661705,0.4342049140850033,0.02120926730399238,0.006098596341819005
0.32894736842105265,17.78706859035041,2.715040303338064,4.783815909407194,0.09965067865936399,0.021614010659510262,0.0060638905927884405
0.3105590062111801,16.223438814349194,2.3291746192632763,4.682303686902469,0.5159275653249125,0.020119427536221566,0.006223821143911682
0.33783783783783783,15.309921490081916,1.7073799974635029,4.726628257340645,0.14588651900281352,0.020817308776874672,0.005933316600913278
0.3246753246753247,14.274131724615513,1.589110512842638,4.652929646978916,0.43602301297203977,0.020350751668337788,0.0058874992877060465
0.352112676056338,13.415733424798805,1.0957552023991093,4.705043861037558,0.10223604051768673,0.021420807168920517,0.005976666876365133
0.34965034965034963,12.619439802793464,0.9928022120287188,4.600427329114139,0.4913127753047664,0.021177497989022135,0.007387954656470667
0.3460207612456747,11.961927002363424,0.8847779354462295,4.573321836614682,0.4983731646936279,0.020530730748297796,0.006571549800359324
