,reduced lam,ESS,ESS (with warmup)
0,-2.5,0.021645022556185722,0.008250825107097626
1,-1.8333332538604736,0.019550342112779617,0.007927070371806622
2,-1.1666667461395264,0.012277470901608467,0.006391819100826979
3,-0.49999988079071045,0.008996850810945034,0.005372012034058571
4,0.16666662693023682,0.012554928660392761,0.006466214079409838
5,0.8333334922790527,0.019607841968536377,0.0079365074634552
6,1.5000001192092896,0.01862197369337082,0.007770007476210594
7,2.1666667461395264,0.018779342994093895,0.007797271013259888
8,2.8333334922790527,0.019157089293003082,0.007861634716391563
9,3.5,0.020512821152806282,0.008080808445811272
10,4.1666669845581055,0.020768431946635246,0.008120178245007992
11,4.833333492279053,0.023068051785230637,0.008449514396488667
12,5.5,0.02275312878191471,0.008406894281506538
13,6.1666669845581055,0.024242423474788666,0.008602150715887547
14,6.833333492279053,0.024067386984825134,0.008580008521676064
15,7.5,0.026773760095238686,0.008900756947696209
