,reduced lam,ESS,ESS (with warmup)
0,-2.5,0.0,0.0
1,-1.8333333,0.0,0.0
2,-1.1666667,0.0,0.0
3,-0.49999988,0.0,0.0
4,0.16666663,0.0,0.0
5,0.8333335,0.0,0.0
6,1.5000001,0.0,0.0
7,2.1666667,0.0,0.0
8,2.8333335,0.0,0.0
9,3.5,0.0,0.0
10,4.166667,0.0,0.0
11,4.8333335,0.0,0.0
12,5.5,0.0,0.0
13,6.166667,0.0,0.0
14,6.8333335,0.0,0.0
15,7.5,0.0,0.0
