ESS,L,L err,eps,eps err,Var[E]/d,Var[E]/d err
0.3472222222222222,5.126215366343228,0.645831161526167,5.002134263980229,0.07883338525217749,0.026620213066557607,0.005305680914040224
0.1394700139470014,5.430902439423277,0.6635165262098598,4.987555407707197,0.09182546424651303,0.02751688390368028,0.007135218006505105
0.09199632014719411,5.779705953741283,0.6682229177558845,4.972431970879374,0.08473437248425207,0.0272410856709163,0.005991620169888055
0.09871668311944719,6.196996393318982,0.6900179309363271,4.974730637828462,0.09333528792495316,0.028082081512330496,0.007850630679308825
0.12121212121212122,6.6060710497002395,0.6146074069256552,4.991901882541974,0.08247673747211512,0.028974117538026613,0.00655601542381289
0.1718213058419244,6.912802660806096,0.503822670913007,5.000750150686443,0.09112205664196396,0.029560390679807213,0.0072619353103550235
0.25252525252525254,7.112736025519833,0.3474580915530863,4.992907268745411,0.09403915804920422,0.02937040049755766,0.007042831430618905
0.29673590504451036,7.154606557835091,0.23049600932371564,4.974905052932907,0.10101851888401057,0.02902772624835865,0.007556026204042736
0.3215434083601286,7.082871585585084,0.1408774634776172,4.958332542059361,0.08506064873798296,0.028705346142212068,0.006569020695486626
0.33112582781456956,7.004233961766289,0.10009962887964433,4.943537301994079,0.0977285741517743,0.029069371077371123,0.007562267343814872
0.33557046979865773,6.904699426408163,0.07876141257899567,4.915864707761793,0.0930903055884139,0.028443507785636486,0.006849024696219463
0.3597122302158273,6.822149599882057,0.06646592761347637,4.905951793873386,0.0938345041329598,0.029352817264340296,0.007432652983236703
0.36764705882352944,6.7293626856241735,0.05372013535207081,4.882321944711119,0.10259719718605224,0.02927493479592516,0.007531456485721602
0.3787878787878788,6.648241023934977,0.05232955871649335,4.860978971200257,0.10314806929592406,0.029402263470199676,0.007526039118037056
0.3831417624521073,6.564619498514796,0.04238470006102333,4.838232557930961,0.09801762170451794,0.029371722225813884,0.007304189880738721
0.3875968992248062,6.484495501303582,0.04119266795884835,4.815601688644308,0.10984841692364253,0.029652575444842344,0.008195351646118584
