ESS,L,L err,eps,eps err,Var[E]/d,Var[E]/d err
0.390625,2.1155080289678563,0.04722710715292892,2.6204909742690954,0.05959557310484895,0.028977060445775527,0.007595171056611724
0.28169014084507044,2.2609974609101715,0.07417567003433279,2.58843502237206,0.054998275779947946,0.02894303556262046,0.006936763671869336
0.1736111111111111,2.4640294567733605,0.12448930697926656,2.557100258649261,0.05856698218507336,0.02845975413857843,0.007199383294497534
0.141643059490085,2.8871367940242534,0.4988297120071745,2.546649352134121,0.07119500559093155,0.029466168413087464,0.00928643466705072
0.18867924528301888,3.3689824150865992,0.5218942763655036,2.5326903548049833,0.08181670061130644,0.02906371017310852,0.009452926730636125
0.23980815347721823,3.578169069600509,0.2985067537441625,2.5379517165268157,0.07632039533136381,0.03056099292988817,0.010948469435971556
0.31347962382445144,3.5269366138349394,0.19830305943890264,2.512501628737912,0.07213880416427207,0.028300933692504124,0.009558853151042176
0.3194888178913738,3.463999820027615,0.09570802833266652,2.500015153942996,0.08993943330004465,0.029518598198152387,0.011540635905767644
0.33783783783783783,3.3593423392084674,0.073402202303051,2.4800747783868293,0.084563573050459,0.02888880442353024,0.00981621987926438
0.37037037037037035,3.27841897252759,0.05189268953164418,2.46059844344494,0.09242465480733732,0.029644480944041308,0.011849360468081466
0.38910505836575876,3.1975203478503853,0.040824712982524235,2.4385016269919353,0.09702051683762206,0.030176674974530304,0.011930423460899139
0.3937007874015748,3.130359262918213,0.031726026653380014,2.4167398532860727,0.09058200941372128,0.030271191410275105,0.011937502213776957
0.3952569169960474,3.0678662646054877,0.028364579906116457,2.3932176476230795,0.10707598435169663,0.030796206477096338,0.012531457123489007
0.4,3.0141728538737,0.02646674123656909,2.3648266620781446,0.09725142814267691,0.029433634649002807,0.011545251722459772
0.4048582995951417,2.9630605908804264,0.02321404815477132,2.3586674559549015,0.09950017626455272,0.03169578846896367,0.012780802548606283
0.4098360655737705,2.915700352008622,0.022467856288475606,2.339484308342305,0.0872177983623896,0.03145605632899605,0.011745562961351945
