ESS,L,L err,eps,eps err,Var[E]/d,Var[E]/d err
0.0,26.53635979568057,0.31409682923323,17.53452477239615,0.6252591868554062,0.01639921213166946,0.010055375884047063
0.0,26.921937452834456,0.3460848529917756,17.46145067287938,0.6171286793230818,0.015100952097587425,0.008859439379231485
0.0,27.073989943625513,0.3346871974267279,17.398315694764054,0.6403568650161653,0.01442898521625217,0.008786032436900919
0.06207324643078833,27.208018062006875,0.5451322075349342,17.361452463981145,0.618919441906197,0.013867800955888908,0.008641115372679337
0.12285012285012285,27.586814797542452,0.37523650248694046,17.38939130095846,0.6288456673911621,0.013882780466452627,0.008033984983204201
0.19120458891013384,27.385028416088478,0.18322326314418785,17.347649178520093,0.6509029677450215,0.013693751842201167,0.008651111591873104
0.2109704641350211,27.82208382168514,0.24748484565135143,17.323490686642245,0.6984402402280241,0.01344100243718864,0.008845912995693483
0.22522522522522523,27.82519808562703,0.2047910232381427,17.26649513145854,0.6809248394898808,0.012638375949819057,0.008462860751716053
0.23201856148491878,28.00328571107437,0.4252558217169085,17.29835745077698,0.7599650371572797,0.01392276047610132,0.010517733036300447
0.25125628140703515,28.248080278305167,0.24663190837217253,17.270804928090573,0.6746715891491276,0.012618552828069222,0.007673748567657555
0.25316455696202533,28.22909354794756,0.2504214803121479,17.228309635227923,0.733457695735554,0.01270324700667874,0.008677586003249894
0.24154589371980675,28.55306742136262,0.3854651492360061,17.257154765730526,0.7762679183693696,0.013735709639457978,0.010259154197878302
0.25,28.366645390301272,0.5145911591930253,17.248429667219344,0.7905587709973815,0.014095237948434026,0.011071581215760495
0.2570694087403599,28.33796396093627,0.42416469765508996,17.268848562239125,0.8444050418488869,0.01494657232386792,0.011405580814243515
0.25839793281653745,28.416810303084766,0.43623525287532544,17.169581963252952,0.820460102379933,0.013519377586748411,0.010237394594561916
0.23923444976076555,28.342114008835,0.4352566807898557,17.117576072165015,0.8085302339530113,0.012677133113804223,0.009179372604263011
