ESS,L,L err,eps,eps err,Var[E]/d,Var[E]/d err
0.0,13.072976602400006,0.67913034793158,9.604392129138695,0.08591560179740203,0.02838878759737714,0.004177299448812745
0.0,13.323284917309135,0.5318697421751538,9.58997920921243,0.0772059563740909,0.027945810097521676,0.0036145718416858673
0.0,13.520179247721273,0.5959666478738976,9.589051659597901,0.10232856397505989,0.028354918751659037,0.0046344553900787115
0.0,13.753362539900614,0.6045311317388589,9.587097204343738,0.1016100550121095,0.02781469217567973,0.004505753379063146
0.06802721088435375,13.860802630123306,0.5696413160276826,9.598557605724718,0.09182360992311278,0.027870584441648253,0.004681501289072849
0.17857142857142858,14.06155563059121,0.4493844911826543,9.570164267304683,0.08798130704470247,0.02635263500695623,0.004345616271582244
0.2288329519450801,14.196820207839444,0.4133967025161962,9.55948818749371,0.10537306255348378,0.02597984839969181,0.0042203315644591
0.25252525252525254,14.24043098846948,0.3586153397339689,9.5443831142279,0.11900765023566605,0.025660862922037744,0.004980832448660339
0.2785515320334262,14.342436857061807,0.2616707578977723,9.527697248709117,0.0770750576347875,0.0251364830442756,0.0034210604745343975
0.29850746268656714,14.32663241230918,0.2778889639107153,9.50468268991602,0.0992434031965179,0.02469170663356806,0.004020473172317944
0.30864197530864196,14.338528958196203,0.25600647407041577,9.490962827300077,0.11396050815382766,0.024734493235730896,0.004488543152242525
0.31545741324921134,14.28208100090015,0.1575446773972133,9.448673008807301,0.11690059185520862,0.023643416472590488,0.0044168800888417835
0.31746031746031744,14.239149602217617,0.12560648469043467,9.45806017201715,0.10457129779828364,0.024582301991689082,0.004172785944360937
0.3184713375796178,14.145759391394984,0.10971984714139367,9.43212471817932,0.10203499744678532,0.02436966799390311,0.004456375315880194
0.3257328990228013,14.05624190782125,0.0995307615637617,9.42062221438983,0.12487156913483484,0.024682974315117085,0.0049585381168776406
0.32786885245901637,13.953747838293667,0.08361107264697402,9.391456541624924,0.11091016373027243,0.02420024336505667,0.004355077384882953
