ESS,L,L err,eps,eps err,Var[E]/d,Var[E]/d err
0.0,12.997110560107615,0.4227700481610404,6.685741685167086,0.059341729261228535,0.000501016176762184,3.9608550223957756e-05
0.0,13.39218231982834,0.541415770721225,6.694694897325686,0.08254744183959793,0.0005153529334394581,6.199837408744558e-05
0.0,13.703158531236744,0.5447774588246008,6.579420776493243,0.04023727914626143,0.00044136806845437106,2.5206074316567523e-05
0.0,13.870506784952385,0.524717296645687,6.560679177940393,0.07010522087584009,0.000416522931553497,4.453182649615219e-05
0.07942811755361398,14.092811330358487,0.4134189588267019,6.5798328780712,0.09205883153474682,0.0004235601223796471,6.535420809565033e-05
0.11574074074074074,14.108130383716327,0.22469163277838408,6.624323480439759,0.14746355438632483,0.00044950397524400336,8.035208744671409e-05
0.1072961373390558,14.236618675971796,0.32820852517226873,6.52811506027246,0.040170255200354055,0.00038001521890929373,1.3895490894733415e-05
0.16286644951140064,14.298460313155994,0.33761765460113397,6.52145059229024,0.057021810744614126,0.0003792604018489588,1.950759586138906e-05
0.1557632398753894,14.138110633641123,0.2973444334622127,6.525446199049616,0.10698777011128949,0.00038041708586357377,3.941237428631448e-05
0.17825311942959002,14.23010979375093,0.2882384091547341,6.510488603216226,0.11445301749912223,0.000373041522885456,4.5808132974501614e-05
0.18832391713747645,14.226233649071057,0.21779843623606335,6.453702177054669,0.14578788566969322,0.00035832610190826846,5.039704253510738e-05
0.18315018315018314,14.1911498260312,0.08102374729582612,6.461376427547451,0.09297043664474915,0.0003566545856741992,3.5184935462213226e-05
0.1976284584980237,14.200288472877297,0.06939949023349348,6.460697938354227,0.1826203838377619,0.00036479914778916086,7.207875484631766e-05
0.18691588785046728,14.079154767018714,0.11498816270976624,6.437653758454195,0.13598100922794387,0.00036130384240700916,4.635604337236665e-05
0.18726591760299627,14.052702400809924,0.08387561556076623,6.396794580306322,0.07968128381383796,0.00034380745363616553,2.344028062666157e-05
0.1926782273603083,13.92038464520732,0.08590983504760262,6.350077251317569,0.08354816797049908,0.00033126210843100736,2.230138479386674e-05
