model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,inv_ess_corr,num_steps,ESS
Brownian,32,mhmchmc:grid_edgeFalse,1.7776185274124146,0.37348616123199463,mclachlan,gridsearch,0.851256787776947,False,0.0,0.03293178603053093,0.3249013423919678,20000,0.005975676234811544
Brownian,32,mclmc,2.2480149269104004,0.2996605336666107,mclachlan,standard,1.0,False,0.0,0.05714285746216774,inf,20000,0.011967448517680168
Brownian,32,mhmclmc:0.9,0.82900071144104,0.3909764289855957,mclachlan,standard,0.8701865673065186,False,0.0,0.02232437953352928,inf,20000,0.004031750839203596
Brownian,32,mhmclmc:st3:0.9,1.9814298152923584,0.33787333965301514,mclachlan,standard,0.8813437223434448,False,0.0,0.03191452473402023,inf,20000,0.005477708764374256
Brownian,32,nuts,0.0,0.0,mclachlan,standard,0.7922766208648682,False,0.0,0.016212223097682,inf,20000,0.0030722871888428926
