model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Gaussian_linear_1.0,8,mclmc:st3,2.3581337928771973,3.1108174324035645,mclachlan,standard,1.0,False,0.0,0.4385964870452881,inf,inf,inf,1000,128,False,1,0.11389521509408951
Gaussian_linear_1.0,8,mclmc:st2,2.782808542251587,3.1108174324035645,mclachlan,standard,1.0,False,0.0,0.43478259444236755,inf,inf,inf,1000,128,False,1,0.11764705926179886
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,3.2689852714538574,2.971281051635742,mclachlan,standard,0.980565071105957,False,0.0,0.2951076924800873,0.3952205181121826,0.2937546670436859,0.38645297288894653,1000,128,True,1,0.08263015747070312
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,3.1960244178771973,2.905474901199341,mclachlan,standard,0.9819806814193726,False,0.0,0.24838535487651825,0.3740474283695221,0.27834784984588623,0.3680471181869507,1000,128,True,2,0.07451561093330383
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,2.80610990524292,2.550595760345459,mclachlan,standard,0.9881848096847534,False,0.0,0.24046123027801514,0.2852787971496582,0.21408556401729584,0.282914936542511,1000,128,False,1,0.06981132179498672
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,2.7776951789855957,2.5251760482788086,mclachlan,standard,0.9885120987892151,False,0.0,0.24975010752677917,0.2799784541130066,0.2143452912569046,0.27775201201438904,1000,128,False,2,0.06825003027915955
Gaussian_linear_1.0,8,mclmc:st3,1.4261798858642578,5.116427421569824,omelyan,standard,1.0,False,0.0,0.19801980257034302,inf,inf,inf,1000,128,False,1,0.06211180239915848
Gaussian_linear_1.0,8,mclmc:st2,2.815948963165283,5.116427421569824,omelyan,standard,1.0,False,0.0,0.20000000298023224,inf,inf,inf,1000,128,False,1,0.061919502913951874
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,3.2605905532836914,2.963674306869507,omelyan,standard,0.9985586404800415,False,0.0,0.1262415200471878,0.4180639982223511,0.29214346408843994,0.40585094690322876,1000,128,True,1,0.0379515215754509
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,3.1875290870666504,2.8977479934692383,omelyan,standard,0.9987393617630005,False,0.0,0.1108645498752594,0.3923666179180145,0.2992633283138275,0.3845643699169159,1000,128,True,2,0.0341762900352478
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,2.8309545516967773,2.5731613636016846,omelyan,standard,0.9992542266845703,False,0.0,0.10756666958332062,0.30370551347732544,0.22949549555778503,0.2956778109073639,1000,128,False,1,0.029558971524238586
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,2.777839183807373,2.5253071784973145,omelyan,standard,0.9993806481361389,False,0.0,0.10272208601236343,0.2890356183052063,0.22688016295433044,0.28675514459609985,1000,128,False,2,0.028453536331653595
Gaussian_linear_1.0,8,mclmc:st3,2.670668840408325,1.6841237545013428,velocity_verlet,standard,1.0,False,0.0,0.32894736528396606,inf,inf,inf,1000,128,False,1,0.0
Gaussian_linear_1.0,8,mclmc:st2,2.8282039165496826,1.6841237545013428,velocity_verlet,standard,1.0,False,0.0,0.3333333432674408,inf,inf,inf,1000,128,False,1,0.0
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,3.2151029109954834,2.6824123859405518,velocity_verlet,standard,0.9097962379455566,False,0.0,0.5316778421401978,0.4020364284515381,0.30517375469207764,0.3952291011810303,1000,128,True,1,0.18109552562236786
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,3.1636459827423096,2.7094006538391113,velocity_verlet,standard,0.9074768424034119,False,0.0,0.5069435834884644,0.3861100673675537,0.09611234068870544,0.36398202180862427,1000,128,True,2,0.14313702285289764
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,2.805844783782959,2.5456042289733887,velocity_verlet,standard,0.9250364303588867,False,0.0,0.5011562705039978,0.2949216663837433,0.22632673382759094,0.29283079504966736,1000,128,False,1,0.15042999386787415
Gaussian_linear_1.0,8,adjusted_mclmc:0.9,2.7677628993988037,2.515608549118042,velocity_verlet,standard,0.9272733926773071,False,0.0,0.4939666986465454,0.2853632867336273,0.224617138504982,0.28315412998199463,1000,128,False,2,0.14113333821296692
Gaussian_linear_1.0,8,nuts,0.0,0.0,velocity_verlet,standard,0.8103594779968262,False,0.0,0.09612824767827988,inf,inf,inf,1000,128,,-1,0.02841312810778618
Gaussian_linear_1.0,8,nuts,0.0,0.0,mclachlan,standard,0.8418129682540894,False,0.0,0.0025713485665619373,inf,inf,inf,1000,128,,-1,0.0
