model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,inv_ess_corr,num_steps,ESS
Brownian,32,mhmchmc:grid_edgeFalse,2.1362481117248535,0.34465470910072327,mclachlan,gridsearch,0.8778047561645508,False,0.0,0.03752010688185692,0.38103288412094116,20000,0.006047093775123358
Brownian,32,mclmc,2.265296459197998,0.3100571632385254,mclachlan,standard,1.0,False,0.0,0.07961783558130264,inf,20000,0.010976948775351048
Brownian,32,mhmclmc:0.9,0.820759654045105,0.3930700421333313,mclachlan,standard,0.8623664975166321,False,0.0,0.02347411960363388,inf,20000,0.0034995265305042267
Brownian,32,mhmclmc:st3:0.9,1.9137710332870483,0.33478251099586487,mclachlan,standard,0.8809107542037964,False,0.0,0.03203943371772766,inf,20000,0.00472511351108551
Brownian,32,nuts,0.0,0.0,mclachlan,standard,0.7925088405609131,False,0.0,0.019692840054631233,inf,20000,0.0030682620126754045
