model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
GermanCredit,51,adjusted_mclmc:fast_gridFalse,8.63814926147461,0.42711982131004333,mclachlan,gridsearch,0.8887830972671509,False,0.0,0.010174024850130081,0.0,0.0,0.0,40000,50,True,1,0.001008274033665657
GermanCredit,51,mclmc:st3,14.883509635925293,0.42519694566726685,mclachlan,standard,1.0,False,0.0,0.01813565380871296,0.02964385412633419,0.011632018722593784,0.02658616006374359,80000,50,False,1,0.0007621254189871252
GermanCredit,51,mclmc:st3,14.640993118286133,0.40379154682159424,mclachlan,standard,1.0,False,0.0,0.017277125269174576,0.02807055413722992,0.011545881628990173,0.02574850060045719,80000,50,False,2,0.0011754748411476612
GermanCredit,51,adjusted_mclmc:0.91.0,9.966146469116211,0.4126518964767456,mclachlan,standard,0.8955387473106384,False,0.0,0.008962618187069893,0.3523246645927429,0.05803585425019264,0.28956517577171326,40000,50,True,2,0.0009547228110022843
GermanCredit,51,adjusted_mclmc:0.91.3,10.750614166259766,0.40436461567878723,mclachlan,standard,0.8978956341743469,False,0.0,0.007669446989893913,0.3915926218032837,0.1154625192284584,0.33928799629211426,40000,50,True,2,0.0007838578312657773
GermanCredit,51,adjusted_mclmc:0.91.0,8.681851387023926,0.4184861481189728,mclachlan,standard,0.8966242074966431,False,0.0,0.009534873068332672,0.30789560079574585,0.08480625599622726,0.28254538774490356,40000,50,False,2,0.001055226312018931
GermanCredit,51,adjusted_mclmc:0.91.3,10.313559532165527,0.4034350514411926,mclachlan,standard,0.9000509977340698,False,0.0,0.008178857155144215,0.38081634044647217,0.18815040588378906,0.3567259907722473,40000,50,False,2,0.0007545305998064578
GermanCredit,51,adjusted_mclmc:0.91.0,9.720417022705078,0.4053841531276703,mclachlan,standard,0.8978108763694763,False,0.8,0.009203118272125721,0.3236621022224426,0.06962443888187408,0.2611123025417328,40000,50,True,2,0.0008969822083599865
GermanCredit,51,adjusted_mclmc:0.91.3,10.086832046508789,0.4035736918449402,mclachlan,standard,0.8989514708518982,False,0.8,0.009683916345238686,0.3563908636569977,0.045009128749370575,0.23003961145877838,40000,50,True,2,0.0008320506894961
GermanCredit,51,adjusted_mclmc:0.91.0,8.465648651123047,0.41755256056785583,mclachlan,standard,0.8955715894699097,False,0.8,0.010059135966002941,0.24713313579559326,0.03717140480875969,0.20031578838825226,40000,50,False,2,0.0009189361007884145
GermanCredit,51,adjusted_mclmc:0.91.3,10.061783790588379,0.4005039930343628,mclachlan,standard,0.9006500840187073,False,0.8,0.010204166173934937,0.3362433612346649,0.07605107873678207,0.26450616121292114,40000,50,False,2,0.001211940892972052
GermanCredit,51,nuts,0.0,0.0,velocity_verlet,standard,0.7894627451896667,False,0.0,0.0048147570341825485,0.4913947582244873,0.17924617230892181,0.46306782960891724,40000,50,,-1,0.0005364820826798677
