model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Gaussian_outliers_28,100,mclmc:st3,11.607564926147461,12.276115417480469,mclachlan,standard,1.0,False,0.0,0.31446540355682373,inf,inf,inf,100000,128,False,1,0.01738525740802288
Gaussian_outliers_28,100,mclmc:st3,11.607643127441406,12.252273559570312,mclachlan,standard,1.0,False,0.0,0.3105590045452118,inf,inf,inf,100000,128,False,2,0.01714089885354042
Gaussian_outliers_28,100,adjusted_mclmc:0.9,53.454345703125,13.265724182128906,mclachlan,standard,0.902443528175354,False,0.0,0.03840409964323044,0.99181067943573,0.9020248651504517,0.9911734461784363,40000,128,True,1,0.005330693442374468
Gaussian_outliers_28,100,adjusted_mclmc:0.9,53.3401985168457,13.284441947937012,mclachlan,standard,0.9019414186477661,False,0.0,0.03795177489519119,0.9867609143257141,0.8659783601760864,0.9859164357185364,40000,128,True,2,0.00499927019700408
Gaussian_outliers_28,100,adjusted_mclmc:0.9,12.409830093383789,11.28167724609375,mclachlan,standard,0.9284220933914185,False,0.0,0.20755526423454285,0.4250105917453766,0.4136470556259155,0.42496776580810547,40000,128,False,1,0.009136603213846684
Gaussian_outliers_28,100,adjusted_mclmc:0.9,12.389184951782227,11.262909889221191,mclachlan,standard,0.9287732839584351,False,0.0,0.2114167958498001,0.4235343337059021,0.39186280965805054,0.4230814278125763,40000,128,False,2,0.009034905582666397
Gaussian_outliers_28,100,adjusted_mclmc:0.9,53.34801483154297,12.333100318908691,mclachlan,standard,0.8954027891159058,False,0.8,0.03998256474733353,0.17941169440746307,0.16947758197784424,0.17905524373054504,40000,128,True,1,0.005085810553282499
Gaussian_outliers_28,100,adjusted_mclmc:0.9,53.539764404296875,12.33896255493164,mclachlan,standard,0.8952189683914185,False,0.8,0.03904816880822182,0.17896680533885956,0.16957922279834747,0.17868627607822418,40000,128,True,2,0.004971606191247702
Gaussian_outliers_28,100,adjusted_mclmc:0.9,12.396363258361816,11.269436836242676,mclachlan,standard,0.91419517993927,False,0.8,0.26427099108695984,1.372328758239746,1.3397467136383057,1.3721516132354736,40000,128,False,1,0.025695085525512695
Gaussian_outliers_28,100,adjusted_mclmc:0.9,12.237361907958984,11.124889373779297,mclachlan,standard,0.9166679382324219,False,0.8,0.2597406208515167,1.3440937995910645,0.6243017911911011,1.3279614448547363,40000,128,False,2,0.02481146715581417
Gaussian_outliers_28,100,nuts,0.0,0.0,velocity_verlet,standard,0.8057385683059692,False,0.0,0.049413569271564484,inf,inf,inf,40000,128,,-1,0.0061607081443071365
Gaussian_outliers_28,100,nuts,0.0,0.0,mclachlan,standard,0.8177638053894043,False,0.0,0.044892922043800354,inf,inf,inf,40000,128,,-1,0.00633762264624238
