model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Gaussian_outliers_4642,100,mhmchmc:grid_edgeFalse,177.92620849609375,16.368471145629883,mclachlan,gridsearch,0.8300294876098633,False,0.0,0.010574234649538994,0.6070410013198853,0.562627911567688,0.6067208647727966,20000,128,True,1,0.0010933661833405495
Gaussian_outliers_4642,100,mhmchmc:grid_edgeFalse,9.55400562286377,8.709722518920898,mclachlan,gridsearch,0.9680166244506836,False,0.0,0.14562787115573883,0.25421416759490967,0.25048574805259705,0.2542060613632202,20000,128,False,1,0.0
Gaussian_outliers_4642,100,mclmc:grid_edgeTrue,-59.41319274902344,-13.820086479187012,mclachlan,gridsearch,1.0,False,0.0,0.07496251910924911,0.711672306060791,0.7107420563697815,0.7116721272468567,20000,128,True,1,0.0
