model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Brownian,32,mclmc:st3,2.3191728591918945,0.31264352798461914,mclachlan,standard,1.0,False,0.0,0.07886435091495514,inf,inf,inf,40000,128,False,1,0.011682243086397648
Brownian,32,mclmc:st3,2.3012585639953613,0.31883323192596436,mclachlan,standard,1.0,False,0.0,0.08403361588716507,inf,inf,inf,40000,128,False,2,0.011261261068284512
Brownian,32,adjusted_mclmc:0.9,1.9605655670166016,0.33407023549079895,mclachlan,standard,0.8880500793457031,False,0.0,0.032646819949150085,0.3603439927101135,0.050613272935152054,0.3113648593425751,40000,128,True,1,0.0058233654126524925
Brownian,32,adjusted_mclmc:0.9,1.9791419506072998,0.32995033264160156,mclachlan,standard,0.8909574151039124,False,0.0,0.03398079052567482,0.35905954241752625,0.009221740067005157,0.247463658452034,40000,128,True,2,0.004735187627375126
Brownian,32,adjusted_mclmc:0.9,0.8332476615905762,0.3926089107990265,mclachlan,standard,0.8645094633102417,False,0.0,0.020622558891773224,0.140161395072937,2.500125083315652e-05,0.0031221802346408367,40000,128,False,1,0.0034446539357304573
Brownian,32,adjusted_mclmc:0.9,0.7911425828933716,0.3772108554840088,mclachlan,standard,0.8802291750907898,False,0.0,0.020424436777830124,0.1343376487493515,0.002761982148513198,0.07356943935155869,40000,128,False,2,0.0034789040219038725
Brownian,32,adjusted_mclmc:0.9,1.944982886314392,0.32338207960128784,mclachlan,standard,0.8944140672683716,False,0.8,0.026978755369782448,0.33836936950683594,0.01859467104077339,0.26354917883872986,40000,128,True,1,0.004474666900932789
Brownian,32,adjusted_mclmc:0.9,1.9201273918151855,0.324333131313324,mclachlan,standard,0.8938091993331909,False,0.8,0.02461593598127365,0.3307611346244812,0.02037082426249981,0.24866393208503723,40000,128,True,2,0.004238587338477373
Brownian,32,adjusted_mclmc:0.9,0.8167330622673035,0.38081657886505127,mclachlan,standard,0.8683961629867554,False,0.8,0.0290636345744133,0.180172860622406,2.500125083315652e-05,0.003137777093797922,40000,128,False,1,0.004752954468131065
Brownian,32,adjusted_mclmc:0.9,0.7960175275802612,0.3773186504840851,mclachlan,standard,0.8755558729171753,False,0.8,0.026188068091869354,0.1720529943704605,0.0010803535114973783,0.07356827706098557,40000,128,False,2,0.0036682882346212864
Brownian,32,nuts,0.0,0.0,velocity_verlet,standard,0.7844645380973816,False,0.0,0.02222803421318531,inf,inf,inf,40000,128,,-1,0.0030674051959067583
Brownian,32,nuts,0.0,0.0,mclachlan,standard,0.7508203983306885,False,0.0,0.02053227089345455,inf,inf,inf,40000,128,,-1,0.0020884873811155558
