model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,ess_corr_avg,ess_corr_min,ess_corr_inv_mean,num_steps,num_chains,worst,num_windows,ESS
Gaussian_outliers_28,100,mclmc:st3,11.429154396057129,12.27026081085205,mclachlan,standard,1.0,False,0.0,0.32679739594459534,inf,inf,inf,20000,128,False,1,0.02316960133612156
Gaussian_outliers_28,100,mclmc:st2,12.260396957397461,12.27026081085205,mclachlan,standard,1.0,False,0.0,0.3205128312110901,inf,inf,inf,20000,128,False,1,0.02316960133612156
Gaussian_outliers_28,100,adjusted_mclmc:0.9,53.402366638183594,13.193843841552734,mclachlan,standard,0.9038119912147522,False,0.0,0.039316218346357346,0.985620379447937,0.8949669003486633,0.9842457175254822,20000,128,True,1,0.004845091141760349
Gaussian_outliers_28,100,adjusted_mclmc:0.9,53.62236404418945,13.166397094726562,mclachlan,standard,0.9043242335319519,False,0.0,0.039321526885032654,0.9887203574180603,0.8806874752044678,0.9875352382659912,20000,128,True,2,0.00518306577578187
Gaussian_outliers_28,100,adjusted_mclmc:0.9,12.391486167907715,11.264985084533691,mclachlan,standard,0.9287242889404297,False,0.0,0.21043768525123596,0.4232151508331299,0.4081587493419647,0.4231168031692505,20000,128,False,1,0.009051083587110043
Gaussian_outliers_28,100,adjusted_mclmc:0.9,12.273183822631836,11.157439231872559,mclachlan,standard,0.930898904800415,False,0.0,0.21141646802425385,0.4155576527118683,0.37900879979133606,0.41484683752059937,20000,128,False,2,0.009545261971652508
Gaussian_outliers_28,100,nuts,0.0,0.0,velocity_verlet,standard,0.8058547973632812,False,0.0,0.052118636667728424,inf,inf,inf,20000,128,,-1,0.006238752976059914
Gaussian_outliers_28,100,nuts,0.0,0.0,mclachlan,standard,0.8173388242721558,False,0.0,0.0452592596411705,inf,inf,inf,20000,128,,-1,0.0057511767372488976
