model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,inv_ess_corr,num_steps,ESS
Brownian,32,mhmchmc:grid_edgeTrue,1.0999037027359009,0.430514931678772,mclachlan,gridsearch,0.8141815066337585,False,0.0,0.029297268018126488,0.18355563282966614,20000,0.0035667165648192167
Brownian,32,mclmc,2.214717149734497,0.31153368949890137,mclachlan,standard,1.0,False,0.0,0.0736377015709877,inf,20000,0.012738853693008423
Brownian,32,mhmclmc:0.9,0.8277411460876465,0.3920813798904419,mclachlan,standard,0.8717902302742004,False,0.0,0.019117465242743492,inf,20000,0.003497546771541238
Brownian,32,mhmclmc:st3:0.9,1.869311809539795,0.3374384641647339,mclachlan,standard,0.8890710473060608,False,0.0,0.036621954292058945,inf,20000,0.004856389481574297
Brownian,32,nuts,0.0,0.0,mclachlan,standard,0.7746075391769409,False,0.0,0.01706857606768608,inf,20000,0.003131848992779851
