model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,inv_ess_corr,num_steps,ESS
StandardNormal,10,mhmchmc:grid_edgeFalse,4.670475482940674,4.614420413970947,mclachlan,gridsearch,0.9414680004119873,False,0.0,0.42956435680389404,,2000,0.11101101338863373
StandardNormal,10,mclmc,2.6373510360717773,3.5850865840911865,mclachlan,standard,1.0,False,0.0,0.4032258093357086,,2000,0.10351967066526413
StandardNormal,10,mhmclmc:0.9,3.1454715728759766,2.8595194816589355,mclachlan,standard,0.9870791435241699,False,0.0,0.2379818856716156,,2000,0.05820043385028839
StandardNormal,10,mhmclmc:st3:0.9,4.040693759918213,3.6733574867248535,mclachlan,standard,0.9704663753509521,False,0.0,0.31786391139030457,,2000,0.07717239111661911
StandardNormal,10,nuts,0.0,0.0,mclachlan,standard,0.8085761666297913,False,0.0,0.03142394870519638,,2000,0.008819129317998886
