model,dims,sampler,L,step_size,integrator,tuning,acc_rate,preconditioning,inv_L_prop,ess_avg,inv_ess_corr,num_steps,ESS
StandardNormal,500,mclmc,18.287874221801758,27.311141967773438,mclachlan,standard,1.0,False,0.0,0.4032258093357086,inf,5000,0.03620564937591553
StandardNormal,500,mhmclmc:0.9,22.330684661865234,20.300567626953125,mclachlan,standard,0.9170272350311279,False,0.0,0.19098496437072754,inf,5000,0.017987504601478577
StandardNormal,500,mhmclmc:st3:0.9,32.60810852050781,19.19361686706543,mclachlan,standard,0.910487949848175,False,0.0,0.1378902941942215,inf,5000,0.012237763032317162
StandardNormal,500,nuts,0.0,0.0,mclachlan,standard,0.8021506071090698,False,0.0,0.020964359864592552,inf,5000,0.002035001991316676
